imdb_score,duration,gross,budget
6.3,112.0,16684352.0,17000000.0
5.9,136.0,46700000.0,21000000.0
7.8,81.0,52008288.0,21000000.0
7.4,87.0,8579684.0,9000000.0
4.8,96.0,42660000.0,17000000.0
6.3,106.0,40219708.0,21000000.0
7.8,122.0,132088910.0,21000000.0
7.5,123.0,36581633.0,21000000.0
6.0,133.0,37721949.0,0.0
6.8,92.0,25296447.0,21000000.0
6.6,110.0,24848292.0,20000000.0
4.6,104.0,17757087.0,21000000.0
2.9,60.0,0.0,3000000.0
7.1,98.0,9430988.0,17000000.0
6.1,120.0,16284360.0,21000000.0
6.7,112.0,6830957.0,21000000.0
7.1,127.0,24104113.0,20000000.0
5.8,102.0,15593.0,21000000.0
6.7,91.0,958319.0,21000000.0
5.8,114.0,69700000.0,35000000.0
6.8,115.0,2840417.0,31000000.0
8.5,115.0,242374454.0,18000000.0
6.6,120.0,173585516.0,18000000.0
7.7,135.0,128300000.0,19400870.0
4.7,90.0,20259297.0,20000000.0
6.4,100.0,153665036.0,28000000.0
5.5,105.0,132541238.0,33000000.0
8.6,138.0,130727000.0,19000000.0
7.0,94.0,121697350.0,20000000.0
7.1,101.0,117224271.0,20000000.0
5.7,131.0,102922376.0,20000000.0
3.7,91.0,94497271.0,20000000.0
7.5,112.0,137387272.0,20000000.0
4.6,95.0,82301521.0,32000000.0
4.9,100.0,84518155.0,20000000.0
6.9,105.0,80050171.0,20000000.0
7.1,108.0,81257845.0,35000000.0
5.8,101.0,70360285.0,18000000.0
7.0,114.0,12831121.0,30000000.0
5.4,109.0,69148997.0,37000000.0
7.3,115.0,82624961.0,20000000.0
7.1,117.0,67325559.0,20000000.0
5.8,107.0,62933793.0,20000000.0
8.1,134.0,56667870.0,20000000.0
5.7,118.0,56398162.0,20000000.0
4.4,121.0,60072596.0,20000000.0
7.9,105.0,56362352.0,20000000.0
7.6,110.0,56154094.0,20000000.0
4.8,114.0,65623128.0,20000000.0
7.8,104.0,0.0,1800000.0
6.7,100.0,55461307.0,20000000.0
2.7,85.0,48546578.0,20000000.0
5.8,72.0,48423368.0,20000000.0
7.5,128.0,52066000.0,20000000.0
5.4,72.0,47887943.0,20000000.0
4.1,89.0,46363118.0,20000000.0
5.9,96.0,47852604.0,20000000.0
6.3,77.0,45542421.0,30000000.0
7.0,123.0,41573740.0,0.0
6.8,111.0,42652003.0,20000000.0
3.5,30.0,0.0,0.0
2.3,93.0,39737645.0,20000000.0
6.9,129.0,37567440.0,20000000.0
8.1,128.0,44988180.0,20000000.0
6.1,110.0,39263506.0,22000000.0
5.0,137.0,39143839.0,20000000.0
5.5,124.0,37672350.0,20000000.0
6.2,93.0,38037513.0,20000000.0
6.2,115.0,37442180.0,20000000.0
5.9,98.0,0.0,20000000.0
6.3,105.0,35596227.0,20000000.0
6.7,127.0,35422828.0,20000000.0
3.5,82.0,36658108.0,20000000.0
7.5,143.0,34300771.0,25000000.0
6.6,103.0,34290142.0,19800000.0
7.5,104.0,33422556.0,20000000.0
7.2,98.0,32774834.0,30000000.0
4.8,92.0,34334256.0,11000000.0
6.6,123.0,32051917.0,20000000.0
3.5,88.0,32014289.0,20000000.0
6.7,158.0,0.0,20000000.0
7.6,128.0,31838002.0,20000000.0
6.3,107.0,36874745.0,20000000.0
5.5,91.0,30079316.0,35000000.0
6.3,90.0,35033759.0,19000000.0
6.5,115.0,29753944.0,20000000.0
5.6,101.0,29062561.0,0.0
6.9,113.0,31146570.0,20000000.0
7.6,113.0,27277055.0,20000000.0
3.9,87.0,26876529.0,27000000.0
6.1,101.0,53146000.0,20000000.0
7.3,111.0,30028592.0,20000000.0
8.3,108.0,34126138.0,20000000.0
5.8,105.0,25677801.0,20000000.0
6.8,109.0,26415649.0,20000000.0
7.0,109.0,26003149.0,20000000.0
5.9,99.0,25584685.0,20000000.0
6.5,98.0,29975979.0,20000000.0
6.4,104.0,31584722.0,20000000.0
5.8,109.0,23179303.0,20000000.0
5.1,75.0,23078294.0,9000000.0
6.8,119.0,21413105.0,20000000.0
5.3,90.0,25077977.0,20000000.0
5.3,97.0,23292105.0,20000000.0
6.4,103.0,26870825.0,0.0
4.9,89.0,20916309.0,40000000.0
6.8,106.0,21200000.0,20000000.0
7.1,96.0,28876924.0,20000000.0
6.8,115.0,20207003.0,0.0
6.1,104.0,20241395.0,20000000.0
7.0,24.0,0.0,0.0
8.5,108.0,32000000.0,806947.0
5.9,112.0,19151864.0,40000000.0
6.3,104.0,23393765.0,20000000.0
5.9,113.0,18882880.0,20000000.0
5.4,98.0,8500000.0,20000000.0
7.0,121.0,0.0,20000000.0
6.9,114.0,18252684.0,30000000.0
7.5,124.0,19661987.0,20000000.0
8.2,148.0,18352454.0,15000000.0
5.9,108.0,17803796.0,20000000.0
5.0,95.0,17529157.0,20000000.0
7.3,108.0,25753840.0,19000000.0
6.4,68.0,18081626.0,20000000.0
6.6,103.0,17518220.0,20000000.0
7.8,99.0,17104669.0,20000000.0
6.7,30.0,0.0,0.0
4.0,88.0,16988996.0,35000000.0
7.6,128.0,15797907.0,20000000.0
7.7,124.0,16248701.0,20000000.0
5.8,84.0,15712072.0,20000000.0
5.2,122.0,191449475.0,37000000.0
5.6,101.0,15408822.0,20000000.0
5.3,98.0,15464026.0,20000000.0
7.4,105.0,14359793.0,0.0
6.6,225.0,8000000.0,20000000.0
6.2,111.0,0.0,19500000.0
1.9,88.0,14174654.0,25000000.0
5.7,88.0,15988876.0,27000000.0
6.6,94.0,13801755.0,20000000.0
6.0,117.0,13987482.0,20000000.0
6.1,95.0,14291570.0,20000000.0
4.8,99.0,12181484.0,40000000.0
6.2,96.0,13630226.0,20000000.0
7.5,98.0,13383737.0,20000000.0
6.3,123.0,13391174.0,20000000.0
7.1,101.0,12987647.0,30000000.0
6.6,102.0,12469811.0,22000000.0
6.1,94.0,12398628.0,20000000.0
6.7,102.0,13214030.0,20000000.0
5.6,108.0,12232937.0,22000000.0
7.2,116.0,12134420.0,20000000.0
4.3,93.0,11784000.0,20000000.0
6.4,102.0,11169531.0,20000000.0
7.1,103.0,11034436.0,20000000.0
6.3,115.0,12626905.0,20000000.0
7.4,96.0,10569071.0,20000000.0
6.1,98.0,10544143.0,20000000.0
6.6,101.0,13650738.0,20000000.0
6.0,106.0,10555348.0,20000000.0
6.8,101.0,9714482.0,20000000.0
7.4,87.0,8579684.0,9000000.0
6.8,111.0,9525276.0,20000000.0
7.2,99.0,8855646.0,21000000.0
1.9,88.0,9109322.0,20000000.0
5.5,83.0,8326035.0,33000000.0
4.5,91.0,8104069.0,20000000.0
6.3,108.0,8054280.0,20000000.0
7.0,154.0,0.0,20000000.0
6.7,148.0,8093318.0,20000000.0
2.8,77.0,7382993.0,20000000.0
5.0,110.0,8888355.0,20000000.0
4.3,83.0,7001720.0,12000000.0
5.6,107.0,7268659.0,20000000.0
6.2,100.0,6852144.0,22000000.0
5.3,87.0,6563357.0,20000000.0
7.4,154.0,6201757.0,10000000.0
6.5,99.0,5702083.0,15000000.0
7.1,100.0,5480996.0,8700000.0
7.2,116.0,6002756.0,20000000.0
2.3,94.0,5132655.0,20000000.0
6.4,111.0,5205343.0,20000000.0
6.1,100.0,5005883.0,20000000.0
7.0,125.0,5749134.0,20000000.0
6.5,114.0,0.0,20000000.0
7.0,119.0,4234040.0,20000000.0
7.0,135.0,4001121.0,20000000.0
4.9,93.0,3749061.0,20000000.0
6.9,114.0,3519627.0,20000000.0
7.5,124.0,3081925.0,21000000.0
8.4,134.0,2298191.0,2400000000.0
6.9,114.0,2353728.0,20000000.0
4.5,124.0,2000000.0,20000000.0
7.4,104.0,1900725.0,2000000.0
7.0,118.0,2246000.0,20000000.0
2.8,80.0,1646664.0,20000000.0
7.5,107.0,1190018.0,20000000.0
7.1,125.0,1027749.0,40000000.0
6.4,115.0,882710.0,24000000.0
6.7,88.0,1064277.0,20000000.0
5.3,122.0,531009.0,10000000.0
6.9,103.0,410388.0,2127519898.0
6.2,101.0,375474.0,20000000.0
6.3,101.0,578382.0,0.0
6.4,107.0,305070.0,20000000.0
6.5,86.0,206678.0,0.0
6.0,118.0,146072.0,140000000.0
5.1,107.0,1183354.0,20000000.0
5.5,100.0,121972.0,22000000.0
5.4,110.0,263365.0,20000000.0
5.7,106.0,54734.0,0.0
5.2,7.0,0.0,13000.0
6.2,102.0,0.0,25000000.0
6.7,98.0,0.0,20000000.0
5.8,83.0,0.0,20000000.0
7.0,153.0,0.0,0.0
4.8,98.0,0.0,20000000.0
7.2,105.0,0.0,20000000.0
5.6,96.0,0.0,20000000.0
6.4,105.0,0.0,27220000.0
7.5,125.0,8047690.0,19400000.0
7.4,184.0,476270.0,20000000.0
8.0,236.0,184208848.0,22000000.0
5.7,97.0,100292856.0,20000000.0
6.8,113.0,58571513.0,19000000.0
5.9,95.0,51431160.0,20000000.0
7.2,103.0,103001286.0,15000000.0
5.5,91.0,41867960.0,20000000.0
8.4,146.0,0.0,19000000.0
8.5,116.0,210609762.0,19000000.0
5.6,93.0,40846082.0,19000000.0
4.1,113.0,51697449.0,13000000.0
6.1,101.0,27758465.0,19000000.0
5.4,95.0,56127162.0,18000000.0
7.1,109.0,1357042.0,15000000.0
6.6,43.0,0.0,0.0
3.6,85.0,15911333.0,19000000.0
6.5,101.0,39103378.0,20000000.0
8.6,125.0,10049886.0,19000000.0
6.2,118.0,0.0,0.0
7.0,132.0,8600000.0,25000000.0
7.6,131.0,21483154.0,19000000.0
6.5,129.0,8396942.0,19000000.0
6.4,100.0,12561.0,19000000.0
6.7,172.0,0.0,19000000.0
6.3,97.0,6923891.0,23000000.0
6.4,121.0,5308553.0,0.0
5.7,92.0,2119994.0,19000000.0
6.3,116.0,1292527.0,19000000.0
7.8,110.0,560512.0,0.0
6.0,90.0,64255243.0,19000000.0
7.7,81.0,22245861.0,19000000.0
6.2,97.0,20433940.0,15000000.0
7.7,118.0,10562387.0,18500000.0
6.4,100.0,18439082.0,18500000.0
6.4,97.0,150056505.0,18000000.0
6.9,114.0,119938730.0,18000000.0
7.3,130.0,114968774.0,18000000.0
7.3,82.0,128505958.0,18000000.0
6.2,96.0,95001351.0,18000000.0
6.6,105.0,76400000.0,17000000.0
6.7,122.0,75072454.0,20000000.0
5.7,88.0,65535067.0,17000000.0
3.1,110.0,13998282.0,16000000.0
6.3,103.0,6061759.0,17000000.0
5.7,106.0,64955956.0,18000000.0
7.1,98.0,60057639.0,18000000.0
7.0,68.0,53868030.0,17000000.0
6.1,94.0,59573085.0,18000000.0
6.6,99.0,52691009.0,21000000.0
7.8,107.0,59735548.0,15000000.0
8.3,180.0,51600000.0,18000000.0
3.9,89.0,43818159.0,20000000.0
7.0,97.0,86049418.0,17000000.0
6.7,113.0,43601508.0,18000000.0
7.3,131.0,41300105.0,19800000.0
7.5,44.0,0.0,0.0
6.3,103.0,41382841.0,18000000.0
7.8,119.0,42335698.0,18000000.0
7.3,98.0,33404871.0,18000000.0
7.6,111.0,31471430.0,15000000.0
5.3,94.0,30222640.0,25000000.0
7.9,122.0,26830000.0,18000000.0
5.3,81.0,26906039.0,18000000.0
6.8,89.0,21378000.0,1000000.0
7.1,106.0,43853424.0,18000000.0
7.2,122.0,0.0,18000000.0
5.8,86.0,23993605.0,18000000.0
5.8,103.0,26400000.0,18000000.0
8.3,121.0,45250.0,18000000.0
5.6,109.0,22927390.0,18000000.0
6.8,109.0,4250320.0,18000000.0
5.0,123.0,22452209.0,18000000.0
7.6,94.0,18329466.0,18000000.0
6.7,94.0,17071230.0,18000000.0
6.7,115.0,17174870.0,18000000.0
5.7,107.0,26284475.0,17000000.0
5.2,91.0,16702864.0,18000000.0
7.5,125.0,15561627.0,18000000.0
7.2,122.0,17750583.0,30000000.0
5.3,102.0,14793904.0,18000000.0
6.5,90.0,15281286.0,18000000.0
5.0,98.0,8000000.0,18000000.0
6.1,109.0,13491653.0,18000000.0
7.4,107.0,0.0,18000000.0
4.4,90.0,10494494.0,18000000.0
7.5,112.0,7837632.0,18000000.0
5.7,94.0,15155772.0,18000000.0
5.5,105.0,8508843.0,18000000.0
7.1,104.0,7739049.0,18000000.0
5.9,112.0,6734844.0,17000000.0
6.7,108.0,6000000.0,18000000.0
7.0,112.0,6615578.0,13000000.0
7.9,127.0,5887457.0,18000000.0
6.9,111.0,13362308.0,18000000.0
7.3,126.0,5701643.0,20000000.0
7.3,114.0,5694401.0,18000000.0
3.5,99.0,5333658.0,20000000.0
7.8,150.0,4414535.0,18000000.0
7.4,117.0,4806750.0,0.0
6.7,112.0,3707794.0,18000000.0
6.4,108.0,3203044.0,18000000.0
7.1,116.0,4435083.0,18000000.0
6.7,60.0,0.0,0.0
7.8,144.0,2222647.0,12000000.0
5.9,93.0,3500000.0,2700000.0
7.2,103.0,676698.0,18000000.0
7.2,93.0,3419967.0,0.0
5.1,98.0,0.0,18000000.0
7.7,334.0,145118.0,0.0
5.5,114.0,0.0,18000000.0
6.2,121.0,229311.0,11350000.0
7.2,87.0,0.0,3500000.0
5.2,92.0,0.0,18000000.0
6.7,105.0,63260.0,14000000.0
5.0,89.0,0.0,17900000.0
6.2,114.0,0.0,14000000.0
7.6,119.0,121463226.0,20000000.0
4.1,103.0,90485233.0,0.0
5.3,91.0,0.0,18000000.0
6.2,98.0,58006147.0,23000000.0
6.5,80.0,51053787.0,17500000.0
8.1,121.0,23472900.0,17500000.0
6.3,94.0,39687528.0,24000000.0
4.4,93.0,7017178.0,17500000.0
4.6,93.0,0.0,18000000.0
6.0,116.0,325491.0,17500000.0
7.6,101.0,96471845.0,17000000.0
8.4,154.0,85200000.0,18500000.0
7.9,170.0,72000000.0,17000000.0
5.6,99.0,72219395.0,17000000.0
6.5,104.0,82389560.0,17000000.0
7.5,126.0,71502303.0,12000000.0
6.3,110.0,19179969.0,17500000.0
7.9,101.0,47000000.0,300000.0
7.9,80.0,84961.0,31000000.0
5.1,87.0,37566230.0,17000000.0
6.7,123.0,70492685.0,17000000.0
6.7,109.0,35635046.0,17000000.0
5.6,90.0,45670855.0,20000000.0
5.6,96.0,37939782.0,17000000.0
6.8,125.0,172051787.0,170000000.0
6.2,82.0,30324946.0,17000000.0
5.6,86.0,27854896.0,17000000.0
6.4,108.0,41777564.0,15000000.0
5.6,98.0,22734486.0,17000000.0
7.4,129.0,44469602.0,17000000.0
4.9,99.0,24708699.0,0.0
6.0,105.0,21160089.0,0.0
7.2,112.0,64998368.0,17000000.0
4.9,108.0,19693891.0,34000000.0
7.5,121.0,16311763.0,17000000.0
4.8,89.0,12693621.0,17000000.0
3.1,89.0,15655665.0,4000000.0
5.8,73.0,11634458.0,17000000.0
6.7,132.0,27154426.0,17000000.0
6.8,154.0,0.0,9000000.0
6.5,96.0,54239856.0,17000000.0
5.9,98.0,8662318.0,17000000.0
5.5,107.0,7156725.0,19000000.0
3.6,134.0,15681020.0,17000000.0
3.3,94.0,7070459.0,0.0
7.4,122.0,6855137.0,17000000.0
6.7,128.0,2694071.0,0.0
3.0,97.0,2315683.0,17000000.0
7.6,110.0,39825798.0,16000000.0
6.4,102.0,2000000.0,17000000.0
6.9,98.0,1569918.0,17000000.0
6.6,120.0,106869.0,17000000.0
5.5,160.0,273420.0,17000000.0
6.6,80.0,0.0,11000000.0
5.2,91.0,0.0,17000000.0
4.1,83.0,4930798.0,17000000.0
6.8,102.0,59847242.0,16500000.0
6.5,122.0,220914.0,16800000.0
7.6,110.0,39825798.0,16000000.0
7.4,126.0,43848100.0,15000000.0
7.7,136.0,42700000.0,16500000.0
7.1,120.0,18663911.0,16500000.0
6.3,108.0,11702090.0,16500000.0
7.6,126.0,13005485.0,15000000.0
8.0,128.0,95860116.0,16400000.0
7.3,113.0,127175354.0,16000000.0
7.6,89.0,92823600.0,16000000.0
7.8,129.0,54000000.0,16000000.0
6.5,94.0,68525609.0,15600000.0
6.4,106.0,52885587.0,16000000.0
8.0,100.0,44667095.0,15000000.0
4.8,89.0,42638165.0,16000000.0
7.8,94.0,45507053.0,16000000.0
5.9,83.0,39511038.0,16000000.0
5.4,111.0,6462576.0,18500000.0
3.3,80.0,40363530.0,16000000.0
8.2,112.0,37623143.0,13500000.0
5.4,94.0,33357476.0,35000000.0
6.4,130.0,28734552.0,16000000.0
4.8,91.0,37300107.0,16000000.0
5.9,91.0,27087695.0,17700000.0
5.5,110.0,30102717.0,15000000.0
7.9,121.0,23618786.0,8000000.0
4.9,114.0,26896744.0,16500000.0
7.2,96.0,23213577.0,15500000.0
6.6,270.0,0.0,25000000.0
6.7,100.0,55461307.0,20000000.0
5.3,94.0,20627372.0,16000000.0
7.2,109.0,16346122.0,16000000.0
5.1,107.0,16204793.0,16000000.0
5.6,96.0,15427192.0,16000000.0
7.6,88.0,14792779.0,16000000.0
3.1,110.0,13998282.0,16000000.0
7.2,113.0,19057024.0,16000000.0
5.7,101.0,14108518.0,16000000.0
5.2,105.0,13854000.0,20000000.0
7.7,125.0,77324422.0,26000000.0
7.0,100.0,15500000.0,16000000.0
3.6,97.0,11540112.0,0.0
4.9,108.0,0.0,16000000.0
6.0,112.0,4734235.0,15000000.0
6.6,112.0,4839383.0,16000000.0
6.8,95.0,4193025.0,15000000.0
7.2,110.0,5900000.0,16000000.0
7.2,118.0,2849142.0,16000000.0
2.8,97.0,1686429.0,16000000.0
6.6,120.0,1984743.0,16000000.0
6.7,135.0,1666262.0,16000000.0
7.0,101.0,2319187.0,20000000.0
4.4,92.0,13922211.0,16000000.0
7.1,106.0,0.0,11000000.0
6.2,92.0,23091.0,15000000.0
7.3,161.0,336467.0,13000000.0
5.1,92.0,2964.0,16000000.0
8.1,93.0,0.0,16000000.0
6.7,110.0,0.0,16000000.0
6.6,122.0,2428883.0,16000000.0
4.5,91.0,13571817.0,15600000.0
8.1,45.0,0.0,34000000.0
6.6,115.0,1554566.0,0.0
6.5,94.0,508867.0,0.0
5.9,93.0,1181197.0,15500000.0
6.6,94.0,81525.0,15300000.0
6.5,95.0,7774730.0,15500000.0
7.3,105.0,234760500.0,14000000.0
7.5,103.0,285761243.0,18000000.0
5.9,102.0,167780960.0,11000000.0
7.4,116.0,177200000.0,22000000.0
6.9,110.0,176781728.0,15000000.0
7.9,120.0,128067808.0,15000000.0
8.4,122.0,130058047.0,15000000.0
8.0,118.0,138795342.0,15000000.0
6.0,107.0,111936400.0,15000000.0
7.3,45.0,0.0,0.0
6.8,102.0,317040.0,15500000.0
7.8,154.0,94175854.0,15000000.0
5.7,103.0,0.0,0.0
6.1,141.0,0.0,100000000.0
8.1,114.0,91121452.0,14000000.0
6.1,109.0,69800000.0,10000000.0
7.5,124.0,79900000.0,0.0
6.2,94.0,64001297.0,15000000.0
6.2,100.0,71588220.0,20000000.0
7.9,101.0,47000000.0,300000.0
7.4,98.0,61400000.0,15000000.0
6.6,102.0,101978840.0,15000000.0
7.3,94.0,56437947.0,9800000.0
7.5,92.0,73326666.0,15000000.0
5.6,113.0,55184721.0,15000000.0
7.3,115.0,50003300.0,15000000.0
6.4,95.0,54322273.0,17000000.0
5.0,87.0,47860214.0,15000000.0
5.4,88.0,47811275.0,15000000.0
8.2,183.0,0.0,15000000.0
7.1,97.0,43022524.0,15000000.0
5.3,94.0,42672630.0,17000000.0
6.5,112.0,42919096.0,15000000.0
6.2,98.0,42592530.0,15000000.0
6.4,104.0,40064955.0,15000000.0
7.2,118.0,39100956.0,0.0
6.9,120.0,44886089.0,10000000.0
5.7,99.0,37882551.0,16000000.0
7.7,109.0,40983001.0,7000000.0
5.4,105.0,20991497.0,37000000.0
5.6,106.0,35007180.0,15000000.0
7.7,123.0,35887263.0,15000000.0
5.1,86.0,34308901.0,16000000.0
6.8,120.0,33771174.0,15000000.0
8.4,227.0,6000000.0,15000000.0
4.9,119.0,33386128.0,15000000.0
7.1,115.0,37877959.0,15000000.0
6.6,114.0,32721635.0,15000000.0
6.1,90.0,31585300.0,15000000.0
4.1,94.0,30259652.0,15000000.0
5.8,106.0,163192114.0,125000000.0
8.1,98.0,30857814.0,16000000.0
7.6,126.0,30226144.0,15000000.0
7.8,100.0,35054909.0,15000000.0
4.6,89.0,29302097.0,15000000.0
6.0,111.0,29106737.0,15000000.0
7.0,100.0,28637507.0,15000000.0
6.7,115.0,30127963.0,15000000.0
6.4,106.0,32645546.0,14000000.0
7.2,124.0,27441122.0,15000000.0
7.4,107.0,28014536.0,15000000.0
4.8,99.0,33860010.0,15000000.0
4.0,90.0,26421314.0,15000000.0
6.2,101.0,24881000.0,15000000.0
7.7,119.0,23089926.0,15000000.0
6.7,103.0,26161406.0,15000000.0
7.9,134.0,22954968.0,11500000.0
7.9,155.0,26384919.0,15000000.0
5.5,94.0,22189039.0,15000000.0
6.2,95.0,20998709.0,15000000.0
5.1,89.0,20801344.0,15000000.0
4.1,97.0,21468807.0,14000000.0
6.7,90.0,19158074.0,15000000.0
4.7,92.0,18843314.0,20000000.0
6.4,100.0,20566327.0,15000000.0
6.3,117.0,20218921.0,15000000.0
5.5,84.0,17411331.0,15000000.0
7.3,140.0,21383298.0,15000000.0
6.3,108.0,24984868.0,15000000.0
4.9,109.0,16459004.0,15000000.0
7.6,131.0,15700000.0,15000000.0
6.0,114.0,15100000.0,15000000.0
6.2,97.0,14938570.0,15000000.0
6.8,122.0,17237244.0,15000000.0
4.5,87.0,14249005.0,15000000.0
5.7,85.0,12701880.0,15000000.0
8.4,85.0,10353690.0,0.0
4.6,101.0,12801190.0,15000000.0
6.2,121.0,12549485.0,15000000.0
7.0,107.0,13766014.0,15000000.0
6.9,111.0,13034417.0,15000000.0
6.1,92.0,11632420.0,0.0
6.7,97.0,12212417.0,15000000.0
5.6,97.0,11614236.0,15000000.0
6.6,125.0,13337299.0,20000000.0
6.4,124.0,10763469.0,15000000.0
2.8,76.0,11144518.0,15000000.0
5.4,107.0,15608545.0,15000000.0
5.0,91.0,10443316.0,15000000.0
5.1,96.0,10494147.0,15000000.0
8.0,142.0,9929000.0,15000000.0
5.9,103.0,10411980.0,15000000.0
7.5,60.0,0.0,0.0
8.2,117.0,17439163.0,15000000.0
7.0,116.0,9396487.0,15000000.0
6.6,118.0,9059588.0,15000000.0
6.7,108.0,9172810.0,16000000.0
5.5,94.0,8735529.0,15000000.0
4.9,97.0,8586376.0,20000000.0
6.9,97.0,8378141.0,15000000.0
7.4,99.0,0.0,0.0
5.6,91.0,8080116.0,15000000.0
8.0,107.0,7757130.0,15000000.0
5.3,95.0,9123834.0,15000000.0
6.2,102.0,6409206.0,15000000.0
5.3,88.0,6373693.0,15000000.0
6.6,106.0,7556708.0,15000000.0
7.2,92.0,5306447.0,15000000.0
4.6,105.0,5217498.0,15000000.0
7.5,107.0,5023275.0,15000000.0
6.5,120.0,4956401.0,15000000.0
7.6,103.0,4235837.0,15000000.0
6.2,92.0,4002955.0,20000000.0
8.0,147.0,7219578.0,15000000.0
5.5,98.0,3525161.0,0.0
6.3,98.0,3247816.0,22000000.0
7.2,103.0,2412045.0,15000000.0
7.9,286.0,0.0,0.0
6.7,111.0,2203641.0,15000000.0
5.3,98.0,1953732.0,15000000.0
6.3,111.0,1954202.0,15000000.0
6.5,111.0,1294640.0,15000000.0
5.6,100.0,0.0,0.0
7.0,116.0,819852.0,0.0
8.3,145.0,26435.0,6000000.0
7.2,84.0,1197786.0,12000000.0
6.8,115.0,529766.0,7000000.0
6.4,105.0,613556.0,15000000.0
6.9,98.0,353743.0,15000000.0
8.0,99.0,502028.0,0.0
6.2,110.0,102055.0,300000000.0
6.4,97.0,122288.0,0.0
5.6,88.0,0.0,9000000.0
6.1,103.0,73548.0,15000000.0
6.0,104.0,0.0,15000000.0
5.1,90.0,28870.0,15000000.0
4.5,105.0,22723.0,25000000.0
5.9,93.0,20380.0,15000000.0
6.0,141.0,0.0,0.0
5.8,85.0,0.0,20000000.0
6.1,109.0,0.0,7000000.0
4.9,105.0,0.0,15000000.0
7.1,119.0,0.0,15000000.0
6.6,124.0,0.0,15000000.0
8.1,101.0,70906973.0,14600000.0
5.7,115.0,66009973.0,14800000.0
6.8,120.0,46338728.0,14500000.0
7.5,111.0,7691700.0,10000000.0
6.2,94.0,0.0,14500000.0
8.3,131.0,101157447.0,14400000.0
7.4,139.0,74205.0,14200000.0
8.0,120.0,141319195.0,15000000.0
6.9,119.0,156645693.0,14000000.0
6.9,125.0,178406268.0,14000000.0
5.5,108.0,109306210.0,15800000.0
7.2,145.0,70001698.0,14000000.0
6.9,98.0,68856263.0,15000000.0
5.5,101.0,51527787.0,15000000.0
5.9,92.0,49122319.0,14000000.0
7.7,93.0,0.0,14000000.0
5.2,109.0,61356221.0,14000000.0
7.1,123.0,46800000.0,14000000.0
6.6,60.0,0.0,0.0
5.5,99.0,38048637.0,14000000.0
7.7,119.0,34700000.0,14000000.0
5.4,110.0,35010192.0,0.0
6.7,107.0,34793160.0,14000000.0
5.0,81.0,30628981.0,14000000.0
6.4,105.0,29959436.0,13000000.0
6.6,82.0,25571351.0,14000000.0
5.9,109.0,27515786.0,14000000.0
5.7,95.0,25482931.0,14000000.0
4.5,100.0,19900000.0,20000000.0
3.7,118.0,0.0,14000000.0
5.0,91.0,16298046.0,14000000.0
4.6,90.0,15549702.0,14000000.0
6.5,108.0,15483540.0,14000000.0
4.9,103.0,20246959.0,14000000.0
6.0,96.0,15062898.0,14000000.0
6.9,117.0,14348123.0,12000000.0
5.7,93.0,15171475.0,8500000.0
6.7,136.0,0.0,14000000.0
6.9,115.0,13640000.0,14000000.0
5.5,94.0,12550242.0,0.0
4.4,85.0,12610731.0,11000000.0
5.4,88.0,47811275.0,15000000.0
7.0,112.0,11204499.0,14000000.0
5.4,86.0,10397365.0,14000000.0
5.4,86.0,9402410.0,14000000.0
8.0,112.0,5990075.0,0.0
7.6,137.0,5459824.0,26000000.0
5.9,90.0,5108820.0,24000000.0
6.6,107.0,4741987.0,14000000.0
6.7,98.0,4291965.0,14000000.0
3.9,84.0,3100650.0,14000000.0
5.7,139.0,2474000.0,14000000.0
6.7,97.0,2656324.0,0.0
6.5,127.0,1000000.0,14000000.0
6.8,150.0,3958500.0,8200000.0
6.3,104.0,403649.0,0.0
7.3,132.0,274299.0,103000000.0
6.9,117.0,0.0,12000000.0
7.0,115.0,183088.0,15000000.0
6.5,186.0,46495.0,14000000.0
3.6,90.0,0.0,0.0
7.7,90.0,1752214.0,14000000.0
7.7,134.0,83025853.0,14000000.0
5.9,101.0,190871240.0,125000000.0
6.8,97.0,56631572.0,12000000.0
7.4,107.0,15854988.0,13500000.0
5.1,99.0,12282677.0,14000000.0
9.1,55.0,447093.0,0.0
7.4,124.0,7060876.0,13500000.0
7.2,110.0,14989761.0,15000000.0
6.0,105.0,687081.0,0.0
8.3,178.0,5501940.0,13500000.0
8.1,125.0,2086345.0,10000000.0
6.3,108.0,2605039.0,0.0
7.3,121.0,123922370.0,13000000.0
3.6,100.0,163591.0,13400000.0
1.6,115.0,73000942.0,13000000.0
8.0,108.0,106952327.0,13000000.0
6.2,117.0,58607007.0,100000000.0
9.0,220.0,57300000.0,13000000.0
6.1,112.0,91038276.0,13000000.0
5.7,99.0,49369900.0,7000000.0
6.8,109.0,61693523.0,13000000.0
5.5,83.0,46729374.0,13000000.0
6.8,107.0,44726644.0,13000000.0
7.3,102.0,44134898.0,13000000.0
6.1,100.0,48637684.0,12500000.0
7.2,97.0,38176108.0,16000000.0
5.9,92.0,28972187.0,13000000.0
6.1,84.0,27979400.0,8200000.0
6.8,86.0,54257433.0,17000000.0
7.7,120.0,23947.0,13000000.0
4.9,89.0,60008303.0,13000000.0
6.1,117.0,49121934.0,13000000.0
2.5,97.0,27141959.0,18000000.0
6.1,91.0,27052167.0,13000000.0
5.9,100.0,26539321.0,13000000.0
5.7,72.0,28501605.0,13000000.0
5.6,84.0,52543632.0,13200000.0
